match_id,bowling_team,bowler,overs,maidens,runs,wickets,economy,0s,4s,6s,no_of_wides,no_of_no_balls,match
1426281,Mumbai Indians,N Thushara,4.0,0,56,0,14.0,3,6,3,2,0,Mumbai Indians vs Mumbai Indians
1426281,Mumbai Indians,PP Chawla,4.0,0,36,1,9.0,7,2,2,2,0,Mumbai Indians vs Mumbai Indians
1426282,Lucknow Super Giants,A Mishra,2.0,0,20,1,10.0,5,1,2,0,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Lucknow Super Giants,KH Pandya,4.0,0,24,0,6.0,5,1,0,0,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Lucknow Super Giants,MJ Henry,3.0,0,32,0,10.67,5,3,2,0,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Lucknow Super Giants,MP Stoinis,1.0,0,3,1,3.0,3,0,0,0,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Lucknow Super Giants,Mohsin Khan,4.0,0,52,0,13.0,5,5,3,0,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Lucknow Super Giants,Ravi Bishnoi,1.0,0,16,0,16.0,1,2,1,0,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Lucknow Super Giants,Yash Thakur,4.0,0,50,1,12.5,4,7,1,2,0,Lucknow Super Giants vs Rajasthan Royals
1426282,Rajasthan Royals,Avesh Khan,4.1,0,42,1,10.08,6,2,2,1,0,Rajasthan Royals vs Rajasthan Royals
1426282,Rajasthan Royals,R Ashwin,4.0,0,39,1,9.75,5,4,0,2,0,Rajasthan Royals vs Rajasthan Royals
1426282,Rajasthan Royals,Sandeep Sharma,4.0,0,31,2,7.75,7,3,0,1,0,Rajasthan Royals vs Rajasthan Royals
1426282,Rajasthan Royals,TA Boult,4.0,0,41,1,10.25,9,6,0,2,0,Rajasthan Royals vs Rajasthan Royals
1426282,Rajasthan Royals,YS Chahal,4.0,0,41,0,10.25,3,5,0,1,0,Rajasthan Royals vs Rajasthan Royals
1426283,Gujarat Titans,Azmatullah Omarzai,2.0,0,18,0,9.0,6,1,2,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426283,Gujarat Titans,MM Sharma,2.1,0,41,0,18.92,3,3,4,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426283,Gujarat Titans,Noor Ahmad,4.0,0,43,0,10.75,5,4,2,1,0,Gujarat Titans vs Royal Challengers Bengaluru
1426283,Gujarat Titans,R Sai Kishore,3.0,0,30,1,10.0,4,0,3,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426283,Gujarat Titans,Rashid Khan,4.0,0,51,0,12.75,4,3,4,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426283,Gujarat Titans,S Sandeep Warrier,1.0,0,15,0,15.0,1,1,1,2,0,Gujarat Titans vs Royal Challengers Bengaluru
1426283,Royal Challengers Bengaluru,C Green,3.0,0,42,0,14.0,2,5,2,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426283,Royal Challengers Bengaluru,GJ Maxwell,3.0,0,28,1,9.33,5,1,2,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426283,Royal Challengers Bengaluru,KV Sharma,3.0,0,38,0,12.67,4,1,4,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426283,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,34,1,8.5,9,3,1,4,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426283,Royal Challengers Bengaluru,Swapnil Singh,3.0,0,23,1,7.67,5,3,0,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426283,Royal Challengers Bengaluru,Yash Dayal,4.1,0,34,0,8.16,8,2,1,3,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426284,Chennai Super Kings,DL Chahar,3.0,0,22,0,7.33,5,3,0,0,0,Chennai Super Kings vs Sunrisers Hyderabad
1426284,Chennai Super Kings,M Pathirana,2.0,0,17,2,8.5,3,0,1,2,0,Chennai Super Kings vs Sunrisers Hyderabad
1426284,Chennai Super Kings,Mustafizur Rahman,2.5,0,19,2,6.71,6,2,0,0,0,Chennai Super Kings vs Sunrisers Hyderabad
1426284,Chennai Super Kings,RA Jadeja,4.0,0,22,1,5.5,8,0,1,0,0,Chennai Super Kings vs Sunrisers Hyderabad
1426284,Chennai Super Kings,SN Thakur,4.1,0,27,1,6.48,8,3,0,0,0,Chennai Super Kings vs Sunrisers Hyderabad
1426284,Chennai Super Kings,TU Deshpande,3.0,0,27,4,9.0,6,1,2,0,0,Chennai Super Kings vs Sunrisers Hyderabad
1426284,Sunrisers Hyderabad,B Kumar,4.0,0,38,1,9.5,6,5,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426284,Sunrisers Hyderabad,JD Unadkat,4.0,0,38,1,9.5,3,2,1,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426284,Sunrisers Hyderabad,Nithish Kumar Reddy,1.0,0,8,0,8.0,1,1,0,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426284,Sunrisers Hyderabad,PJ Cummins,4.0,0,49,0,12.25,3,4,3,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426284,Sunrisers Hyderabad,Shahbaz Ahmed,3.0,0,33,0,11.0,3,5,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426284,Sunrisers Hyderabad,T Natarajan,4.0,0,43,1,10.75,8,3,3,3,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426285,Delhi Capitals,AR Patel,4.0,0,25,2,6.25,10,3,0,0,0,Delhi Capitals vs Kolkata Knight Riders
1426285,Delhi Capitals,KK Ahmed,3.0,0,28,0,9.33,9,4,1,0,0,Delhi Capitals vs Kolkata Knight Riders
1426285,Delhi Capitals,Kuldeep Yadav,4.0,0,34,0,8.5,8,2,2,0,0,Delhi Capitals vs Kolkata Knight Riders
1426285,Delhi Capitals,LB Williams,3.1,0,37,1,11.68,6,3,3,1,0,Delhi Capitals vs Kolkata Knight Riders
1426285,Delhi Capitals,Rasikh Salam,2.3,0,30,0,12.0,3,4,1,0,0,Delhi Capitals vs Kolkata Knight Riders
1426285,Kolkata Knight Riders,AD Russell,1.0,0,10,0,10.0,3,2,0,0,0,Kolkata Knight Riders vs Kolkata Knight Riders
1426285,Kolkata Knight Riders,CV Varun,4.0,0,16,3,4.0,13,1,0,0,0,Kolkata Knight Riders vs Kolkata Knight Riders
1426285,Kolkata Knight Riders,Harshit Rana,4.0,0,28,2,7.0,10,3,1,1,0,Kolkata Knight Riders vs Kolkata Knight Riders
1426285,Kolkata Knight Riders,MA Starc,3.0,0,43,1,14.33,6,5,2,2,0,Kolkata Knight Riders vs Kolkata Knight Riders
1426285,Kolkata Knight Riders,SP Narine,4.0,0,24,1,6.0,9,1,1,0,0,Kolkata Knight Riders vs Kolkata Knight Riders
1426285,Kolkata Knight Riders,VG Arora,4.1,0,29,2,6.96,13,4,1,2,0,Kolkata Knight Riders vs Kolkata Knight Riders
1426286,Lucknow Super Giants,DJ Hooda,2.0,0,13,0,6.5,3,1,0,0,0,Lucknow Super Giants vs Mumbai Indians
1426286,Lucknow Super Giants,MP Stoinis,3.0,0,19,1,6.33,10,1,1,1,0,Lucknow Super Giants vs Mumbai Indians
1426286,Lucknow Super Giants,MP Yadav,3.2,1,31,1,9.3,10,3,2,2,0,Lucknow Super Giants vs Mumbai Indians
1426286,Lucknow Super Giants,Mohsin Khan,4.0,0,36,2,9.0,10,4,1,0,0,Lucknow Super Giants vs Mumbai Indians
1426286,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,15,1,3.75,10,0,0,0,0,Lucknow Super Giants vs Mumbai Indians
1426286,Lucknow Super Giants,Ravi Bishnoi,4.0,0,28,1,7.0,8,3,0,1,0,Lucknow Super Giants vs Mumbai Indians
1426286,Mumbai Indians,G Coetzee,3.0,0,29,1,9.67,5,4,0,3,0,Mumbai Indians vs Mumbai Indians
1426286,Mumbai Indians,HH Pandya,4.0,0,26,2,6.5,8,2,0,1,0,Mumbai Indians vs Mumbai Indians
1426286,Mumbai Indians,JJ Bumrah,4.0,0,17,0,4.25,16,1,1,0,0,Mumbai Indians vs Mumbai Indians
1426286,Mumbai Indians,Mohammad Nabi,1.2,0,16,1,12.0,1,1,1,0,0,Mumbai Indians vs Mumbai Indians
1426286,Mumbai Indians,N Thushara,4.0,0,30,1,7.5,11,3,1,2,0,Mumbai Indians vs Mumbai Indians
1426286,Mumbai Indians,PP Chawla,3.0,0,23,0,7.67,5,3,0,0,0,Mumbai Indians vs Mumbai Indians
1426287,Chennai Super Kings,DL Chahar,0.2,0,4,0,12.0,1,1,0,0,0,Chennai Super Kings vs Punjab Kings
1426287,Chennai Super Kings,MM Ali,2.0,0,22,0,11.0,4,1,2,0,0,Chennai Super Kings vs Punjab Kings
1426287,Chennai Super Kings,Mustafizur Rahman,4.0,1,22,0,5.5,14,2,0,5,0,Chennai Super Kings vs Punjab Kings
1426287,Chennai Super Kings,RA Jadeja,3.0,0,22,0,7.33,6,3,0,0,0,Chennai Super Kings vs Punjab Kings
1426287,Chennai Super Kings,RJ Gleeson,4.0,0,30,1,7.5,9,4,0,1,0,Chennai Super Kings vs Punjab Kings
1426287,Chennai Super Kings,S Dube,1.0,0,14,1,14.0,1,1,1,0,0,Chennai Super Kings vs Punjab Kings
1426287,Chennai Super Kings,SN Thakur,3.5,0,48,1,12.52,3,5,2,1,0,Chennai Super Kings vs Punjab Kings
1426287,Punjab Kings,Arshdeep Singh,4.0,0,52,1,13.0,8,7,2,5,0,Punjab Kings vs Punjab Kings
1426287,Punjab Kings,HV Patel,1.0,0,12,0,12.0,0,0,0,1,0,Punjab Kings vs Punjab Kings
1426287,Punjab Kings,Harpreet Brar,4.0,0,17,2,4.25,10,0,0,1,0,Punjab Kings vs Punjab Kings
1426287,Punjab Kings,K Rabada,4.0,0,23,1,5.75,8,2,0,1,0,Punjab Kings vs Punjab Kings
1426287,Punjab Kings,RD Chahar,4.0,0,16,2,4.0,9,0,0,0,0,Punjab Kings vs Punjab Kings
1426287,Punjab Kings,SM Curran,3.1,0,37,0,11.68,5,4,2,0,0,Punjab Kings vs Punjab Kings
1426288,Rajasthan Royals,Avesh Khan,4.0,0,39,2,9.75,12,3,3,3,0,Rajasthan Royals vs Sunrisers Hyderabad
1426288,Rajasthan Royals,R Ashwin,4.0,0,36,0,9.0,10,0,4,1,0,Rajasthan Royals vs Sunrisers Hyderabad
1426288,Rajasthan Royals,Sandeep Sharma,4.0,0,31,1,7.75,10,1,2,2,0,Rajasthan Royals vs Sunrisers Hyderabad
1426288,Rajasthan Royals,TA Boult,4.0,0,33,0,8.25,8,5,0,1,0,Rajasthan Royals vs Sunrisers Hyderabad
1426288,Rajasthan Royals,YS Chahal,4.0,0,62,0,15.5,6,4,6,1,0,Rajasthan Royals vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,B Kumar,4.0,0,41,3,10.25,8,4,2,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,JD Unadkat,2.0,0,23,0,11.5,2,1,1,2,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,M Jansen,4.2,0,44,0,10.15,10,7,0,3,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,Nithish Kumar Reddy,1.0,0,12,0,12.0,1,1,0,2,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,PJ Cummins,4.0,0,34,2,8.5,12,2,3,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,Shahbaz Ahmed,1.0,0,11,0,11.0,2,2,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426288,Sunrisers Hyderabad,T Natarajan,4.0,0,35,2,8.75,8,2,2,3,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426289,Kolkata Knight Riders,AD Russell,4.0,0,30,2,7.5,9,1,2,1,0,Kolkata Knight Riders vs Mumbai Indians
1426289,Kolkata Knight Riders,CV Varun,4.0,0,22,2,5.5,11,2,0,0,0,Kolkata Knight Riders vs Mumbai Indians
1426289,Kolkata Knight Riders,MA Starc,3.5,0,33,4,8.61,12,1,3,1,0,Kolkata Knight Riders vs Mumbai Indians
1426289,Kolkata Knight Riders,SP Narine,4.0,0,22,2,5.5,11,2,0,1,0,Kolkata Knight Riders vs Mumbai Indians
1426289,Kolkata Knight Riders,VG Arora,3.1,0,35,0,11.05,5,5,1,1,0,Kolkata Knight Riders vs Mumbai Indians
1426289,Mumbai Indians,G Coetzee,2.0,0,24,0,12.0,3,3,1,0,0,Mumbai Indians vs Mumbai Indians
1426289,Mumbai Indians,HH Pandya,4.0,0,44,2,11.0,9,2,4,1,0,Mumbai Indians vs Mumbai Indians
1426289,Mumbai Indians,JJ Bumrah,3.5,0,18,3,4.7,15,1,1,0,0,Mumbai Indians vs Mumbai Indians
1426289,Mumbai Indians,N Thushara,4.1,0,42,3,10.08,10,3,3,3,0,Mumbai Indians vs Mumbai Indians
1426289,Mumbai Indians,Naman Dhir,3.0,0,25,0,8.33,3,2,0,1,0,Mumbai Indians vs Mumbai Indians
1426289,Mumbai Indians,PP Chawla,3.0,0,15,1,5.0,8,1,0,0,0,Mumbai Indians vs Mumbai Indians
1426290,Gujarat Titans,J Little,4.0,0,45,4,11.25,9,6,2,1,0,Gujarat Titans vs Royal Challengers Bengaluru
1426290,Gujarat Titans,MJ Suthar,2.0,0,26,0,13.0,4,1,3,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426290,Gujarat Titans,MM Sharma,2.0,0,32,0,16.0,2,4,2,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426290,Gujarat Titans,Noor Ahmad,4.0,0,23,2,5.75,12,4,0,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426290,Gujarat Titans,Rashid Khan,1.4,0,25,0,15.0,1,3,1,0,0,Gujarat Titans vs Royal Challengers Bengaluru
1426290,Royal Challengers Bengaluru,C Green,4.0,0,28,1,7.0,11,3,1,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426290,Royal Challengers Bengaluru,KV Sharma,3.0,0,42,1,14.0,5,5,3,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426290,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,29,2,7.25,13,5,0,3,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426290,Royal Challengers Bengaluru,Swapnil Singh,1.0,0,1,0,1.0,5,0,0,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426290,Royal Challengers Bengaluru,Vijaykumar Vyshak,3.3,1,23,2,6.57,9,2,1,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426290,Royal Challengers Bengaluru,Yash Dayal,4.0,0,21,2,5.25,10,2,0,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426291,Chennai Super Kings,MJ Santner,3.0,0,10,1,3.33,11,1,0,0,0,Chennai Super Kings vs Punjab Kings
1426291,Chennai Super Kings,RA Jadeja,4.0,0,20,3,5.0,9,1,0,0,0,Chennai Super Kings vs Punjab Kings
1426291,Chennai Super Kings,RJ Gleeson,4.0,0,41,0,10.25,10,3,3,2,0,Chennai Super Kings vs Punjab Kings
1426291,Chennai Super Kings,SN Thakur,2.0,0,12,1,6.0,3,1,0,1,0,Chennai Super Kings vs Punjab Kings
1426291,Chennai Super Kings,Simarjeet Singh,3.0,0,16,2,5.33,10,1,1,0,0,Chennai Super Kings vs Punjab Kings
1426291,Chennai Super Kings,TU Deshpande,4.0,0,35,2,8.75,11,5,1,1,0,Chennai Super Kings vs Punjab Kings
1426291,Punjab Kings,Arshdeep Singh,4.0,0,42,2,10.5,6,4,2,1,0,Punjab Kings vs Punjab Kings
1426291,Punjab Kings,HV Patel,4.0,0,24,3,6.0,10,2,0,2,0,Punjab Kings vs Punjab Kings
1426291,Punjab Kings,Harpreet Brar,1.0,0,19,0,19.0,1,3,1,0,0,Punjab Kings vs Punjab Kings
1426291,Punjab Kings,K Rabada,3.0,0,24,0,8.0,7,3,0,1,0,Punjab Kings vs Punjab Kings
1426291,Punjab Kings,RD Chahar,4.0,0,23,3,5.75,10,1,1,1,0,Punjab Kings vs Punjab Kings
1426291,Punjab Kings,SM Curran,4.0,0,34,1,8.5,3,2,1,0,0,Punjab Kings vs Punjab Kings
1426292,Kolkata Knight Riders,AD Russell,2.0,0,17,2,8.5,3,0,1,3,0,Kolkata Knight Riders vs Lucknow Super Giants
1426292,Kolkata Knight Riders,CV Varun,3.0,0,30,3,10.0,8,0,4,0,0,Kolkata Knight Riders vs Lucknow Super Giants
1426292,Kolkata Knight Riders,Harshit Rana,3.1,1,24,3,7.58,8,2,1,1,0,Kolkata Knight Riders vs Lucknow Super Giants
1426292,Kolkata Knight Riders,MA Starc,2.0,0,22,1,11.0,5,5,0,0,0,Kolkata Knight Riders vs Lucknow Super Giants
1426292,Kolkata Knight Riders,SP Narine,4.0,0,22,1,5.5,8,1,0,1,0,Kolkata Knight Riders vs Lucknow Super Giants
1426292,Kolkata Knight Riders,VG Arora,2.0,0,21,0,10.5,4,2,1,1,0,Kolkata Knight Riders vs Lucknow Super Giants
1426292,Lucknow Super Giants,KH Pandya,2.0,0,26,0,13.0,2,0,2,2,0,Lucknow Super Giants vs Lucknow Super Giants
1426292,Lucknow Super Giants,MP Stoinis,2.0,0,29,0,14.5,4,2,3,0,0,Lucknow Super Giants vs Lucknow Super Giants
1426292,Lucknow Super Giants,Mohsin Khan,2.0,0,28,0,14.0,4,3,2,1,0,Lucknow Super Giants vs Lucknow Super Giants
1426292,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,49,3,12.25,7,9,0,1,0,Lucknow Super Giants vs Lucknow Super Giants
1426292,Lucknow Super Giants,Ravi Bishnoi,4.0,0,33,1,8.25,8,3,1,2,0,Lucknow Super Giants vs Lucknow Super Giants
1426292,Lucknow Super Giants,Yash Thakur,4.0,0,46,1,11.5,7,3,3,3,0,Lucknow Super Giants vs Lucknow Super Giants
1426292,Lucknow Super Giants,Yudhvir Singh,2.0,0,24,1,12.0,2,1,2,0,0,Lucknow Super Giants vs Lucknow Super Giants
1426293,Mumbai Indians,A Kamboj,4.2,0,42,1,9.69,8,3,2,1,0,Mumbai Indians vs Sunrisers Hyderabad
1426293,Mumbai Indians,HH Pandya,4.0,0,31,3,7.75,7,4,0,1,0,Mumbai Indians vs Sunrisers Hyderabad
1426293,Mumbai Indians,JJ Bumrah,4.0,0,23,1,5.75,9,2,0,1,0,Mumbai Indians vs Sunrisers Hyderabad
1426293,Mumbai Indians,N Thushara,4.1,0,42,0,10.08,6,3,1,3,0,Mumbai Indians vs Sunrisers Hyderabad
1426293,Mumbai Indians,PP Chawla,4.0,0,33,3,8.25,7,1,2,2,0,Mumbai Indians vs Sunrisers Hyderabad
1426293,Sunrisers Hyderabad,B Kumar,4.0,0,22,1,5.5,14,3,1,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426293,Sunrisers Hyderabad,M Jansen,3.0,0,45,1,15.0,3,5,2,2,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426293,Sunrisers Hyderabad,Nithish Kumar Reddy,2.0,0,16,0,8.0,5,3,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426293,Sunrisers Hyderabad,PJ Cummins,4.0,1,35,1,8.75,12,4,2,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426293,Sunrisers Hyderabad,Shahbaz Ahmed,1.0,0,11,0,11.0,1,2,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426293,Sunrisers Hyderabad,T Natarajan,3.2,0,31,0,9.3,8,4,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426294,Delhi Capitals,AR Patel,3.0,0,25,1,8.33,9,2,2,0,0,Delhi Capitals vs Rajasthan Royals
1426294,Delhi Capitals,I Sharma,3.0,0,34,0,11.33,7,4,2,1,0,Delhi Capitals vs Rajasthan Royals
1426294,Delhi Capitals,KK Ahmed,4.0,0,47,2,11.75,9,5,2,7,0,Delhi Capitals vs Rajasthan Royals
1426294,Delhi Capitals,Kuldeep Yadav,4.1,0,25,2,6.0,10,0,2,0,0,Delhi Capitals vs Rajasthan Royals
1426294,Delhi Capitals,Mukesh Kumar,3.0,0,30,2,10.0,6,4,1,1,0,Delhi Capitals vs Rajasthan Royals
1426294,Delhi Capitals,Rasikh Salam,3.0,0,36,1,12.0,6,1,4,1,0,Delhi Capitals vs Rajasthan Royals
1426294,Rajasthan Royals,Avesh Khan,2.0,0,42,0,21.0,0,5,3,0,0,Rajasthan Royals vs Rajasthan Royals
1426294,Rajasthan Royals,R Ashwin,4.0,0,24,3,6.0,6,0,1,0,0,Rajasthan Royals vs Rajasthan Royals
1426294,Rajasthan Royals,R Parag,2.0,0,17,0,8.5,4,1,1,1,0,Rajasthan Royals vs Rajasthan Royals
1426294,Rajasthan Royals,Sandeep Sharma,4.0,0,42,1,10.5,7,5,2,0,0,Rajasthan Royals vs Rajasthan Royals
1426294,Rajasthan Royals,TA Boult,4.0,0,48,1,12.0,8,7,2,0,0,Rajasthan Royals vs Rajasthan Royals
1426294,Rajasthan Royals,YS Chahal,4.0,0,48,1,12.0,5,4,3,0,0,Rajasthan Royals vs Rajasthan Royals
1426295,Lucknow Super Giants,A Badoni,1.0,0,19,0,19.0,0,1,2,0,0,Lucknow Super Giants vs Sunrisers Hyderabad
1426295,Lucknow Super Giants,K Gowtham,2.0,0,29,0,14.5,4,2,3,1,0,Lucknow Super Giants vs Sunrisers Hyderabad
1426295,Lucknow Super Giants,Naveen-ul-Haq,2.0,0,37,0,18.5,1,5,2,0,0,Lucknow Super Giants vs Sunrisers Hyderabad
1426295,Lucknow Super Giants,Ravi Bishnoi,2.0,0,34,0,17.0,4,2,4,0,0,Lucknow Super Giants vs Sunrisers Hyderabad
1426295,Lucknow Super Giants,Yash Thakur,2.4,0,47,0,17.62,4,6,3,1,0,Lucknow Super Giants vs Sunrisers Hyderabad
1426295,Sunrisers Hyderabad,B Kumar,4.0,0,12,2,3.0,11,0,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426295,Sunrisers Hyderabad,JD Unadkat,2.0,0,19,0,9.5,4,0,2,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426295,Sunrisers Hyderabad,PJ Cummins,4.0,0,47,1,11.75,5,6,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426295,Sunrisers Hyderabad,Shahbaz Ahmed,2.0,0,9,0,4.5,4,0,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426295,Sunrisers Hyderabad,T Natarajan,4.0,0,50,0,12.5,4,8,0,3,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426295,Sunrisers Hyderabad,V Viyaskanth,4.0,0,27,0,6.75,8,2,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426296,Punjab Kings,Arshdeep Singh,3.0,0,41,1,13.67,5,3,3,2,0,Punjab Kings vs Royal Challengers Bengaluru
1426296,Punjab Kings,HV Patel,4.0,0,38,3,9.5,6,5,1,1,0,Punjab Kings vs Royal Challengers Bengaluru
1426296,Punjab Kings,LS Livingstone,3.0,0,28,0,9.33,4,2,1,1,0,Punjab Kings vs Royal Challengers Bengaluru
1426296,Punjab Kings,RD Chahar,3.1,0,47,0,14.84,5,3,4,0,0,Punjab Kings vs Royal Challengers Bengaluru
1426296,Punjab Kings,SM Curran,3.0,0,50,1,16.67,2,4,4,2,0,Punjab Kings vs Royal Challengers Bengaluru
